participant_id,expertise_level,trial_id,fixation_id,ecg_lead,diagnostic_phase,duration_ms
E089,expert,T089,17,aVL,T-wave-Examination,260
E089,expert,T089,18,V2,ST-segment-Evaluation,273
E089,expert,T089,19,V4,T-wave-Examination,257
E089,expert,T089,20,II,QT-interval-Measurement,268
E089,expert,T089,21,V2,T-wave-Examination,218
E089,expert,T089,22,I,Lead-by-Lead-Review,241
E089,expert,T089,23,V1,QRS-Analysis,286
E089,expert,T089,24,V2,ST-segment-Evaluation,216
E089,expert,T089,25,V4,T-wave-Examination,279
E089,expert,T089,26,V2,T-wave-Examination,223
E089,expert,T089,27,V4,Lead-by-Lead-Review,181
E090,expert,T090,1,II,Rhythm-Check,309
E090,expert,T090,2,II,Axis-Determination,201
E090,expert,T090,3,aVL,P-wave-Analysis,229
E090,expert,T090,4,V3,QRS-Analysis,198
E090,expert,T090,5,III,ST-segment-Evaluation,269
E090,expert,T090,6,V4,T-wave-Examination,220
E090,expert,T090,7,II,QT-interval-Measurement,225
E090,expert,T090,8,V5,QT-interval-Measurement,243
E090,expert,T090,9,V6,Lead-by-Lead-Review,329
E090,expert,T090,10,V2,Lead-by-Lead-Review,310
E090,expert,T090,11,V6,Lead-by-Lead-Review,210
E090,expert,T090,12,aVF,Lead-by-Lead-Review,226
E090,expert,T090,13,V1,Lead-by-Lead-Review,252
E090,expert,T090,14,V3,Lead-by-Lead-Review,308
E090,expert,T090,15,V3,Lead-by-Lead-Review,198
E090,expert,T090,16,V3,Lead-by-Lead-Review,354
E090,expert,T090,17,V6,QRS-Analysis,308
E090,expert,T090,18,II,ST-segment-Evaluation,227
E090,expert,T090,19,V4,T-wave-Examination,235
E090,expert,T090,20,aVL,T-wave-Examination,265
E090,expert,T090,21,V5,QT-interval-Measurement,255
E090,expert,T090,22,V3,Lead-by-Lead-Review,263
E090,expert,T090,23,III,Lead-by-Lead-Review,234
E090,expert,T090,24,III,ST-segment-Evaluation,184
E091,expert,T091,1,I,Axis-Determination,271
E091,expert,T091,2,II,P-wave-Analysis,203
E091,expert,T091,3,V1,PR-interval-Assessment,301
E091,expert,T091,4,V4,QRS-Analysis,170
E091,expert,T091,5,II,ST-segment-Evaluation,146
E091,expert,T091,6,I,T-wave-Examination,307
E091,expert,T091,7,V3,Lead-by-Lead-Review,273
E091,expert,T091,8,V5,Lead-by-Lead-Review,133
E091,expert,T091,9,V4,QRS-Analysis,292
E091,expert,T091,10,II,Lead-by-Lead-Review,271
E091,expert,T091,11,V2,QRS-Analysis,151
E091,expert,T091,12,aVF,ST-segment-Evaluation,283
E091,expert,T091,13,V3,ST-segment-Evaluation,279
E091,expert,T091,14,V4,T-wave-Examination,248
E091,expert,T091,15,V4,T-wave-Examination,240
E091,expert,T091,16,aVF,ST-segment-Evaluation,160
E091,expert,T091,17,II,T-wave-Examination,161
E091,expert,T091,18,V5,QT-interval-Measurement,283
E091,expert,T091,19,V2,Lead-by-Lead-Review,294
E092,expert,T092,1,I,Rhythm-Check,250
E092,expert,T092,2,I,Axis-Determination,260
E092,expert,T092,3,V1,P-wave-Analysis,230
E092,expert,T092,4,V1,PR-interval-Assessment,252
E092,expert,T092,5,V1,P-wave-Analysis,272
E092,expert,T092,6,II,PR-interval-Assessment,202
E092,expert,T092,7,V1,QRS-Analysis,372
E092,expert,T092,8,V2,QRS-Analysis,251
E092,expert,T092,9,V4,ST-segment-Evaluation,228
E092,expert,T092,10,V3,ST-segment-Evaluation,313
E092,expert,T092,11,V4,T-wave-Examination,206
E092,expert,T092,12,V2,T-wave-Examination,168
E092,expert,T092,13,V2,ST-segment-Evaluation,188
E092,expert,T092,14,aVL,T-wave-Examination,244
E092,expert,T092,15,V5,T-wave-Examination,212
E092,expert,T092,16,II,Lead-by-Lead-Review,284
E092,expert,T092,17,V5,Lead-by-Lead-Review,201
E092,expert,T092,18,V2,ST-segment-Evaluation,111
E092,expert,T092,19,V1,QRS-Analysis,205
E092,expert,T092,20,V5,T-wave-Examination,306
E092,expert,T092,21,II,QT-interval-Measurement,226
E092,expert,T092,22,III,Lead-by-Lead-Review,279
E092,expert,T092,23,V4,Lead-by-Lead-Review,182
E092,expert,T092,24,V4,QRS-Analysis,207
E093,expert,T093,1,III,Axis-Determination,271
E093,expert,T093,2,V1,P-wave-Analysis,203
E093,expert,T093,3,V3,QRS-Analysis,280
E093,expert,T093,4,V4,ST-segment-Evaluation,176
E093,expert,T093,5,II,T-wave-Examination,156
E093,expert,T093,6,aVR,Lead-by-Lead-Review,339
E093,expert,T093,7,V1,Rhythm-Check,279
E093,expert,T093,8,I,Axis-Determination,326
E093,expert,T093,9,V5,QRS-Analysis,235
E093,expert,T093,10,V4,QRS-Analysis,205
E093,expert,T093,11,V1,Lead-by-Lead-Review,186
E093,expert,T093,12,V2,QRS-Analysis,230
E093,expert,T093,13,V3,ST-segment-Evaluation,170
E093,expert,T093,14,V4,T-wave-Examination,253
E093,expert,T093,15,aVF,ST-segment-Evaluation,255
E093,expert,T093,16,II,T-wave-Examination,165
E093,expert,T093,17,V2,ST-segment-Evaluation,285
E093,expert,T093,18,aVL,T-wave-Examination,253
E093,expert,T093,19,II,QT-interval-Measurement,276
E093,expert,T093,20,aVR,Lead-by-Lead-Review,262
E093,expert,T093,21,aVF,Lead-by-Lead-Review,194
E093,expert,T093,22,V2,Lead-by-Lead-Review,276
E093,expert,T093,23,V4,ST-segment-Evaluation,291
E093,expert,T093,24,V5,T-wave-Examination,364
E093,expert,T093,25,V4,QT-interval-Measurement,210
E093,expert,T093,26,V4,Lead-by-Lead-Review,213
E094,expert,T094,1,II,Rhythm-Check,291
E094,expert,T094,2,II,Axis-Determination,202
E094,expert,T094,3,V6,QRS-Analysis,248
E094,expert,T094,4,V4,T-wave-Examination,327
E094,expert,T094,5,V5,ST-segment-Evaluation,271
E094,expert,T094,6,V3,T-wave-Examination,191
E094,expert,T094,7,II,QT-interval-Measurement,181
E094,expert,T094,8,V4,T-wave-Examination,235
E094,expert,T094,9,V4,T-wave-Examination,264
E094,expert,T094,10,V5,QT-interval-Measurement,218
E094,expert,T094,11,I,QT-interval-Measurement,260
E094,expert,T094,12,V1,Lead-by-Lead-Review,277
E094,expert,T094,13,V3,Lead-by-Lead-Review,262
E094,expert,T094,14,V2,Lead-by-Lead-Review,302
E094,expert,T094,15,V4,QRS-Analysis,214
E094,expert,T094,16,V2,ST-segment-Evaluation,233
E094,expert,T094,17,aVL,T-wave-Examination,223
E094,expert,T094,18,V3,Lead-by-Lead-Review,246
E095,expert,T095,1,V1,Rhythm-Check,216
E095,expert,T095,2,I,P-wave-Analysis,203
E095,expert,T095,3,II,PR-interval-Assessment,197
E095,expert,T095,4,I,PR-interval-Assessment,234
E095,expert,T095,5,V6,QRS-Analysis,238
E095,expert,T095,6,V2,QRS-Analysis,288
E095,expert,T095,7,V4,Lead-by-Lead-Review,261
E095,expert,T095,8,V5,ST-segment-Evaluation,214
E095,expert,T095,9,V3,T-wave-Examination,227
E095,expert,T095,10,V2,ST-segment-Evaluation,234
E095,expert,T095,11,V5,T-wave-Examination,231
E095,expert,T095,12,V2,ST-segment-Evaluation,268
E095,expert,T095,13,V5,T-wave-Examination,196
E095,expert,T095,14,II,QT-interval-Measurement,231
E095,expert,T095,15,V4,Lead-by-Lead-Review,241
E095,expert,T095,16,V5,Lead-by-Lead-Review,306
E095,expert,T095,17,V2,Lead-by-Lead-Review,313
E095,expert,T095,18,V2,ST-segment-Evaluation,285
E095,expert,T095,19,V3,T-wave-Examination,140
E095,expert,T095,20,II,QT-interval-Measurement,204
E095,expert,T095,21,V5,QT-interval-Measurement,312
E096,expert,T096,1,II,Rhythm-Check,263
E096,expert,T096,2,II,Rhythm-Check,223
E096,expert,T096,3,II,Rhythm-Check,241
E096,expert,T096,4,II,P-wave-Analysis,203
E096,expert,T096,5,II,P-wave-Analysis,212
E096,expert,T096,6,I,PR-interval-Assessment,270
E096,expert,T096,7,V3,QRS-Analysis,271
E096,expert,T096,8,V6,QRS-Analysis,223
E096,expert,T096,9,III,ST-segment-Evaluation,290
E096,expert,T096,10,aVL,T-wave-Examination,255
E096,expert,T096,11,II,QT-interval-Measurement,209
E096,expert,T096,12,aVR,Lead-by-Lead-Review,258
E096,expert,T096,13,V2,Lead-by-Lead-Review,308
E096,expert,T096,14,V1,QRS-Analysis,277
E096,expert,T096,15,II,ST-segment-Evaluation,301
E096,expert,T096,16,V3,ST-segment-Evaluation,341
E096,expert,T096,17,V4,QRS-Analysis,252
E096,expert,T096,18,III,ST-segment-Evaluation,324
E096,expert,T096,19,V6,QRS-Analysis,244
E096,expert,T096,20,V2,QRS-Analysis,312
E097,expert,T097,1,aVF,Rhythm-Check,160
E097,expert,T097,2,II,Axis-Determination,229
E097,expert,T097,3,II,P-wave-Analysis,293
E097,expert,T097,4,V1,PR-interval-Assessment,276
E097,expert,T097,5,II,PR-interval-Assessment,264
E097,expert,T097,6,II,PR-interval-Assessment,200
E097,expert,T097,7,V4,QRS-Analysis,252
E097,expert,T097,8,aVL,T-wave-Examination,243
E097,expert,T097,9,II,QT-interval-Measurement,250
E097,expert,T097,10,V4,QT-interval-Measurement,287
E097,expert,T097,11,V3,Lead-by-Lead-Review,132
E097,expert,T097,12,I,Lead-by-Lead-Review,175
E097,expert,T097,13,I,Lead-by-Lead-Review,360
E097,expert,T097,14,V1,Lead-by-Lead-Review,296
E097,expert,T097,15,I,Rhythm-Check,161
E097,expert,T097,16,I,Axis-Determination,266
E097,expert,T097,17,V6,QRS-Analysis,235
E097,expert,T097,18,II,T-wave-Examination,209
E097,expert,T097,19,V4,QT-interval-Measurement,232
E097,expert,T097,20,II,T-wave-Examination,335
E097,expert,T097,21,V5,T-wave-Examination,214
E097,expert,T097,22,II,QT-interval-Measurement,147
E097,expert,T097,23,V5,QT-interval-Measurement,221
E097,expert,T097,24,V2,T-wave-Examination,234
E097,expert,T097,25,V5,Lead-by-Lead-Review,262
E098,expert,T098,1,V1,Rhythm-Check,270
E098,expert,T098,2,II,Rhythm-Check,269
E098,expert,T098,3,I,Axis-Determination,260
E098,expert,T098,4,V1,P-wave-Analysis,253
E098,expert,T098,5,V3,QRS-Analysis,333
E098,expert,T098,6,V3,QRS-Analysis,201
E098,expert,T098,7,II,T-wave-Examination,162
E098,expert,T098,8,V4,QT-interval-Measurement,186
E098,expert,T098,9,V2,Lead-by-Lead-Review,314
E098,expert,T098,10,V5,QRS-Analysis,284
E098,expert,T098,11,II,Lead-by-Lead-Review,254
E098,expert,T098,12,aVF,Lead-by-Lead-Review,235
E098,expert,T098,13,V1,Rhythm-Check,210
E098,expert,T098,14,aVL,Axis-Determination,184
E098,expert,T098,15,II,Rhythm-Check,240
E098,expert,T098,16,I,Axis-Determination,209
E098,expert,T098,17,V2,QRS-Analysis,238
E098,expert,T098,18,V2,ST-segment-Evaluation,192
E098,expert,T098,19,aVL,T-wave-Examination,189
E098,expert,T098,20,II,QT-interval-Measurement,208
E098,expert,T098,21,V2,Lead-by-Lead-Review,331
E098,expert,T098,22,V1,Rhythm-Check,346
E098,expert,T098,23,I,Rhythm-Check,295
E098,expert,T098,24,II,Rhythm-Check,288
E098,expert,T098,25,aVF,Rhythm-Check,186
E098,expert,T098,26,III,Axis-Determination,147
E099,expert,T099,1,V5,Rhythm-Check,208
E099,expert,T099,2,aVF,Axis-Determination,209
E099,expert,T099,3,II,Rhythm-Check,264
E099,expert,T099,4,V1,Rhythm-Check,241
E099,expert,T099,5,II,Axis-Determination,268
E099,expert,T099,6,II,P-wave-Analysis,268
E099,expert,T099,7,V1,Rhythm-Check,181
E099,expert,T099,8,aVF,Axis-Determination,130
E099,expert,T099,9,V1,P-wave-Analysis,292
E099,expert,T099,10,II,PR-interval-Assessment,237
E099,expert,T099,11,II,QRS-Analysis,210
E099,expert,T099,12,I,Lead-by-Lead-Review,299
E099,expert,T099,13,V6,Lead-by-Lead-Review,236
E099,expert,T099,14,V6,Lead-by-Lead-Review,160
E099,expert,T099,15,V4,Lead-by-Lead-Review,245
E099,expert,T099,16,aVR,Lead-by-Lead-Review,302
E099,expert,T099,17,II,Lead-by-Lead-Review,391
E099,expert,T099,18,V5,QRS-Analysis,208
E099,expert,T099,19,V2,ST-segment-Evaluation,234
E099,expert,T099,20,V2,T-wave-Examination,209
E100,expert,T100,1,V5,Rhythm-Check,240
E100,expert,T100,2,III,Axis-Determination,244
E100,expert,T100,3,I,P-wave-Analysis,274
E100,expert,T100,4,II,P-wave-Analysis,241
E100,expert,T100,5,II,PR-interval-Assessment,225
E100,expert,T100,6,V5,QRS-Analysis,229
E100,expert,T100,7,II,ST-segment-Evaluation,172
E100,expert,T100,8,V2,Lead-by-Lead-Review,261
E100,expert,T100,9,aVR,Lead-by-Lead-Review,199
E100,expert,T100,10,V2,Lead-by-Lead-Review,233
E100,expert,T100,11,III,Lead-by-Lead-Review,254
E100,expert,T100,12,V5,Lead-by-Lead-Review,235
E100,expert,T100,13,V1,Rhythm-Check,232
E100,expert,T100,14,I,Axis-Determination,394
E100,expert,T100,15,V1,P-wave-Analysis,204
E100,expert,T100,16,II,PR-interval-Assessment,340
E100,expert,T100,17,V6,QRS-Analysis,310
E100,expert,T100,18,V3,ST-segment-Evaluation,326
E100,expert,T100,19,II,ST-segment-Evaluation,240
E100,expert,T100,20,II,ST-segment-Evaluation,231
E100,expert,T100,21,V4,T-wave-Examination,173
E100,expert,T100,22,II,QT-interval-Measurement,288
E100,expert,T100,23,aVR,Lead-by-Lead-Review,160
E100,expert,T100,24,V4,Lead-by-Lead-Review,250
E100,expert,T100,25,aVF,Lead-by-Lead-Review,264
E100,expert,T100,26,V1,Lead-by-Lead-Review,230
E100,expert,T100,27,V4,QRS-Analysis,299
E100,expert,T100,28,aVF,ST-segment-Evaluation,216
N001,novice,T001,1,II,QRS-Analysis,267
N001,novice,T001,2,V2,ST-segment-Evaluation,192
N001,novice,T001,3,aVL,QT-interval-Measurement,199
N001,novice,T001,4,V4,Axis-Determination,278
N001,novice,T001,5,V4,Axis-Determination,384
N001,novice,T001,6,II,Rhythm-Check,166
N001,novice,T001,7,V6,ST-segment-Evaluation,399
N001,novice,T001,8,I,QT-interval-Measurement,418
N001,novice,T001,9,II,Lead-by-Lead-Review,209
N001,novice,T001,10,V6,Lead-by-Lead-Review,369
N001,novice,T001,11,V1,QT-interval-Measurement,322
N001,novice,T001,12,I,PR-interval-Assessment,345
N001,novice,T001,13,V5,QT-interval-Measurement,193
N002,novice,T002,1,V5,Rhythm-Check,154
N002,novice,T002,2,V1,Rhythm-Check,380
N002,novice,T002,3,V2,Rhythm-Check,330
N002,novice,T002,4,V6,T-wave-Examination,239
N002,novice,T002,5,aVL,T-wave-Examination,363
N002,novice,T002,6,V5,T-wave-Examination,102
N002,novice,T002,7,V6,P-wave-Analysis,175
N002,novice,T002,8,V3,Lead-by-Lead-Review,330
N002,novice,T002,9,II,Lead-by-Lead-Review,195
N002,novice,T002,10,II,Lead-by-Lead-Review,166
N002,novice,T002,11,V1,PR-interval-Assessment,144
N002,novice,T002,12,V6,P-wave-Analysis,355
N002,novice,T002,13,I,ST-segment-Evaluation,237
N002,novice,T002,14,V5,T-wave-Examination,171
N002,novice,T002,15,V5,ST-segment-Evaluation,104
N003,novice,T003,1,III,Rhythm-Check,198
N003,novice,T003,2,V4,QRS-Analysis,325
N003,novice,T003,3,V6,ST-segment-Evaluation,274
N003,novice,T003,4,aVR,T-wave-Examination,143
N003,novice,T003,5,V4,QT-interval-Measurement,277
N003,novice,T003,6,aVF,T-wave-Examination,323
N003,novice,T003,7,V2,ST-segment-Evaluation,437
N003,novice,T003,8,III,Rhythm-Check,287
N003,novice,T003,9,V1,Rhythm-Check,382
N003,novice,T003,10,V3,Rhythm-Check,314
N003,novice,T003,11,II,Rhythm-Check,197
N003,novice,T003,12,aVR,Rhythm-Check,117
N003,novice,T003,13,II,Rhythm-Check,398
N004,novice,T004,1,II,Rhythm-Check,465
N004,novice,T004,2,V1,Rhythm-Check,368
N004,novice,T004,3,V5,Axis-Determination,161
N004,novice,T004,4,V2,QRS-Analysis,392
N004,novice,T004,5,V4,QRS-Analysis,206
N004,novice,T004,6,V2,QRS-Analysis,80
N004,novice,T004,7,aVF,QT-interval-Measurement,194
N004,novice,T004,8,V3,QRS-Analysis,410
N004,novice,T004,9,V4,Axis-Determination,402
N004,novice,T004,10,V1,Rhythm-Check,399
N004,novice,T004,11,V5,Rhythm-Check,178
N004,novice,T004,12,aVF,Axis-Determination,385
N004,novice,T004,13,V2,Axis-Determination,204
N004,novice,T004,14,III,ST-segment-Evaluation,310
N004,novice,T004,15,II,QT-interval-Measurement,141
N004,novice,T004,16,III,P-wave-Analysis,235
N004,novice,T004,17,II,ST-segment-Evaluation,399
N005,novice,T005,1,V3,Rhythm-Check,382
N005,novice,T005,2,V2,Axis-Determination,234
N005,novice,T005,3,V2,QT-interval-Measurement,436
N005,novice,T005,4,I,Rhythm-Check,80
N005,novice,T005,5,V4,ST-segment-Evaluation,370
N005,novice,T005,6,V3,T-wave-Examination,366
N005,novice,T005,7,aVL,QT-interval-Measurement,194
N005,novice,T005,8,V5,Axis-Determination,217
N005,novice,T005,9,aVR,P-wave-Analysis,424
N005,novice,T005,10,aVR,QT-interval-Measurement,444
N005,novice,T005,11,V3,T-wave-Examination,232
N005,novice,T005,12,III,QRS-Analysis,233
N005,novice,T005,13,II,T-wave-Examination,94
N005,novice,T005,14,III,T-wave-Examination,271
N005,novice,T005,15,V2,T-wave-Examination,350
N005,novice,T005,16,aVL,ST-segment-Evaluation,237
N005,novice,T005,17,aVR,ST-segment-Evaluation,411
N005,novice,T005,18,I,ST-segment-Evaluation,325
N005,novice,T005,19,aVL,PR-interval-Assessment,264
N005,novice,T005,20,V1,PR-interval-Assessment,353
N005,novice,T005,21,aVR,Lead-by-Lead-Review,244
N005,novice,T005,22,V1,Axis-Determination,212
N006,novice,T006,1,II,Rhythm-Check,220
N006,novice,T006,2,V3,P-wave-Analysis,215
N006,novice,T006,3,V3,Axis-Determination,339
N006,novice,T006,4,aVR,Axis-Determination,382
N006,novice,T006,5,II,Rhythm-Check,268
N006,novice,T006,6,V3,Rhythm-Check,143
N006,novice,T006,7,V2,Axis-Determination,210
N006,novice,T006,8,I,QRS-Analysis,119
N006,novice,T006,9,V5,ST-segment-Evaluation,400
N006,novice,T006,10,aVR,ST-segment-Evaluation,234
N006,novice,T006,11,V1,T-wave-Examination,155
N006,novice,T006,12,V3,PR-interval-Assessment,238
N006,novice,T006,13,aVL,QRS-Analysis,227
N006,novice,T006,14,V3,PR-interval-Assessment,374
N006,novice,T006,15,V2,PR-interval-Assessment,312
N006,novice,T006,16,V5,QRS-Analysis,214
N006,novice,T006,17,aVF,QT-interval-Measurement,301
N006,novice,T006,18,V3,ST-segment-Evaluation,101
N006,novice,T006,19,II,T-wave-Examination,242
N007,novice,T007,1,aVL,ST-segment-Evaluation,275
N007,novice,T007,2,III,QT-interval-Measurement,292
N007,novice,T007,3,III,QRS-Analysis,328
N007,novice,T007,4,aVL,ST-segment-Evaluation,474
N007,novice,T007,5,V4,QRS-Analysis,272
N007,novice,T007,6,III,QT-interval-Measurement,277
N007,novice,T007,7,aVR,Rhythm-Check,214
N007,novice,T007,8,V4,Rhythm-Check,428
N007,novice,T007,9,II,Rhythm-Check,154
N007,novice,T007,10,I,P-wave-Analysis,275
N007,novice,T007,11,II,PR-interval-Assessment,226
N007,novice,T007,12,aVR,PR-interval-Assessment,294
N007,novice,T007,13,II,Axis-Determination,272
N007,novice,T007,14,V3,T-wave-Examination,322
N007,novice,T007,15,I,ST-segment-Evaluation,240
N007,novice,T007,16,I,QRS-Analysis,244
N007,novice,T007,17,V3,Lead-by-Lead-Review,264
N008,novice,T008,1,V3,ST-segment-Evaluation,326
N008,novice,T008,2,aVR,T-wave-Examination,457
N008,novice,T008,3,V5,PR-interval-Assessment,369
N008,novice,T008,4,II,PR-interval-Assessment,350
N008,novice,T008,5,III,P-wave-Analysis,375
N008,novice,T008,6,V2,Lead-by-Lead-Review,352
N008,novice,T008,7,V3,ST-segment-Evaluation,278
N008,novice,T008,8,aVR,ST-segment-Evaluation,310
N008,novice,T008,9,V5,Rhythm-Check,341
N008,novice,T008,10,aVF,QT-interval-Measurement,225
N008,novice,T008,11,V4,T-wave-Examination,80
N008,novice,T008,12,I,QT-interval-Measurement,376
N008,novice,T008,13,aVF,Lead-by-Lead-Review,272
N008,novice,T008,14,V3,QRS-Analysis,174
N008,novice,T008,15,II,QRS-Analysis,230
N009,novice,T009,1,V5,QRS-Analysis,305
N009,novice,T009,2,V1,PR-interval-Assessment,416
N009,novice,T009,3,I,Lead-by-Lead-Review,137
N009,novice,T009,4,V1,P-wave-Analysis,266
N009,novice,T009,5,V5,T-wave-Examination,181
N009,novice,T009,6,II,QT-interval-Measurement,169
N009,novice,T009,7,aVR,T-wave-Examination,307
N009,novice,T009,8,III,T-wave-Examination,258
N009,novice,T009,9,I,QRS-Analysis,326
N009,novice,T009,10,aVF,ST-segment-Evaluation,332
N009,novice,T009,11,aVF,T-wave-Examination,331
N009,novice,T009,12,V6,T-wave-Examination,332
N009,novice,T009,13,V2,ST-segment-Evaluation,294
N009,novice,T009,14,I,ST-segment-Evaluation,271
N009,novice,T009,15,I,ST-segment-Evaluation,319
N009,novice,T009,16,V4,QT-interval-Measurement,317
N009,novice,T009,17,aVF,Lead-by-Lead-Review,180
N009,novice,T009,18,V4,Lead-by-Lead-Review,178
N010,novice,T010,1,V4,P-wave-Analysis,316
N010,novice,T010,2,V3,Axis-Determination,293
N010,novice,T010,3,V3,QT-interval-Measurement,248
N010,novice,T010,4,aVR,QT-interval-Measurement,259
N010,novice,T010,5,aVF,ST-segment-Evaluation,90
N010,novice,T010,6,I,ST-segment-Evaluation,302
N010,novice,T010,7,aVR,T-wave-Examination,260
N010,novice,T010,8,II,T-wave-Examination,363
N010,novice,T010,9,aVL,T-wave-Examination,361
N010,novice,T010,10,I,QT-interval-Measurement,237
N010,novice,T010,11,V5,Lead-by-Lead-Review,238
N010,novice,T010,12,V5,Lead-by-Lead-Review,371
N010,novice,T010,13,I,Lead-by-Lead-Review,283
N010,novice,T010,14,III,ST-segment-Evaluation,228
N010,novice,T010,15,V2,ST-segment-Evaluation,320
N011,novice,T011,1,V4,P-wave-Analysis,400
N011,novice,T011,2,III,P-wave-Analysis,309
N011,novice,T011,3,III,P-wave-Analysis,351
N011,novice,T011,4,V5,Axis-Determination,225
N011,novice,T011,5,V5,ST-segment-Evaluation,512
N011,novice,T011,6,V1,QRS-Analysis,286
N011,novice,T011,7,aVL,QRS-Analysis,363
N011,novice,T011,8,V2,QT-interval-Measurement,220
N011,novice,T011,9,V2,QT-interval-Measurement,242
N011,novice,T011,10,aVR,ST-segment-Evaluation,180
N011,novice,T011,11,V1,ST-segment-Evaluation,305
N011,novice,T011,12,V4,P-wave-Analysis,224
N011,novice,T011,13,V4,Lead-by-Lead-Review,255
N011,novice,T011,14,V5,PR-interval-Assessment,407
N011,novice,T011,15,V4,P-wave-Analysis,318
N011,novice,T011,16,III,P-wave-Analysis,446
N011,novice,T011,17,aVF,P-wave-Analysis,405
N011,novice,T011,18,V5,PR-interval-Assessment,330
N011,novice,T011,19,V1,Axis-Determination,251
N012,novice,T012,1,I,Rhythm-Check,243
